x,y
772,-314
235,-519
-719,651
279,-247
-857,717
-482,-160
-534,-350
292,-766
49,230
-149,-509
-129,867
-267,933
-303,-976
595,174
194,-170
605,862
6,-221
503,585
-122,533
349,118
409,923
435,-108
445,580
774,-642
-190,-160
534,-883
-308,-970
-809,734
-871,-144
-97,-750
-837,-560
-660,76
-666,261
-219,950
-409,826
-820,-206
-383,-205
888,-5
-701,425
892,868
145,-867
-366,149
632,-749
504,5
540,-338
951,694
-921,-662
254,-924
11,72
-710,-442
-187,-667
-177,21
-81,483
807,945
-253,965
-279,-256
218,550
557,16
601,288
-311,960
28,426
-90,-384
746,-112
-280,-508
-570,-836
-738,519
20,-620
132,375
-56,324
603,-40
-22,-92
14,-435
702,-815
850,-163
-950,47
-124,-369
-703,-76
620,314
31,-81
-370,-425
-31,-959
380,73
502,-496
-959,-820
-560,-549
-462,-14
-123,-548
374,258
811,259
-850,-877
-291,807
-353,-71
22,-948
82,-143
-978,-123
-880,412
-507,-538
-497,150
766,-265
-537,751
-260,-661
461,-147
576,-389
175,-733
-885,-713
770,608
610,-805
-799,-939
-925,-112
-490,-184
-454,-527
-506,-717
-444,161
-55,-256
392,433
442,550
416,-671
-486,689
-710,981
314,-948
-700,-583
162,910
-203,223
-702,-656
-463,858
232,151
-489,-363
910,-917
972,-39
-680,823
880,372
-643,-830
930,489
976,834
-896,-522
812,-321
-685,-302
-873,-353
684,433
-37,-81
496,382
85,-650
592,844
520,-722
921,-378
967,-33
19,982
-33,792
332,-773
-408,-583
302,516
579,-896
-734,-568
833,906
-628,582
208,854
645,855
-914,-4
958,-900
-381,459
956,-973
-980,-624
702,608
-48,110
261,865
-775,-219
-328,470
-304,-634
933,-18
943,670
-857,880
-492,-685
-370,998
-610,757
-682,-809
-281,-465
348,460
-810,-55
559,680
-501,700
-181,870
22,475
309,-249
4,-131
343,-665
-908,541
-569,7
365,814
704,280
800,742
-697,761
-671,-270
113,-188
646,275
-266,947
-167,172
-578,-860
-81,-54
-143,-932
390,-469
272,973
601,-249
-327,-110
-838,906
-830,-731
878,-530
-182,-510
217,-239
-807,-562
598,-170
-899,-151
622,978
-865,-567
33,583
843,-366
-69,306
270,-228
280,460
316,117
803,235
-562,373
214,-160
711,646
649,-232
425,60
-315,250
-377,-628
14,-972
511,-166
-950,-490
-170,-150
414,-880
-985,-326
670,995
226,-931
-77,-740
907,184
-981,547
230,-58
753,-283
529,9
224,127
-800,-196
0,419
523,194
70,-340
-990,-320
-651,-854
866,533
-934,743
-158,210
129,-514
-819,501
-845,-720
-749,-258
-973,34
620,477
-450,-191
-969,907
-943,-124
-542,220
-97,836
669,-385
-331,440
42,-510
-261,-319
140,25
-84,317
-146,-561
-886,-371
513,-925
585,641
387,-98
-587,-304
858,-513
-603,-837
-340,-427
668,-637
65,790
724,426
63,717
-125,666
-552,-899
-3,97
284,-627
-566,923
817,-164
619,-903
-319,800
-720,456
116,728
152,385
90,-493
501,539
988,657
-437,-10
-387,107
423,-842
-976,-288
870,-153
-130,672
-719,277
604,667
239,-20
177,-898
-534,-724
-484,-607
-448,-950
-11,-949
450,200
-610,220
-672,-658
-290,390
49,-144
-175,148
200,-729
-540,-539
322,954
-79,610
-53,-421
-616,405
731,-339
-642,-816
-145,-10
-780,-750
441,-667
389,-857
688,-790
810,893
-467,878
-190,-534
317,960
-621,411
-334,-313
57,-657
-809,360
-871,-518
27,632
686,268
-436,-590
863,904
462,560
61,216
498,217
739,-852
-137,-523
-965,-180
-127,165
709,437
308,93
-219,576
110,-646
555,-30
-854,-164
894,-564
980,-790
-80,-770
16,-308
-547,518
-850,709
-573,-703
888,-379
299,-774
510,-554
-230,-364
720,976
606,-92
981,-969
-767,-569
-306,580
915,663
514,319
39,992
402,-646
412,42
751,-492
945,505
-901,370
-562,-164
-115,525
-65,642
659,-81
695,-424
-305,401
531,673
218,176
-183,-168
567,330
314,638
-407,124
-808,-220
940,-620
90,930
-970,950
64,-291
367,-482
465,53
525,858
-597,0
527,931
337,807
-288,755
-591,946
121,-538
-294,940
420,-471
-659,253
-919,888
891,-886
-935,355
-508,-332
953,-8
799,-475
520,864
859,330
-263,-528
-738,145
260,-753
-417,-995
194,879
-207,535
970,346
-944,-512
-493,-51
-858,-738
389,566
-361,68
-924,894
-647,-518
-210,-517
-148,361
688,633
435,941
820,752
-252,11
472,-712
620,-60
-440,-40
229,284
568,-250
-683,956
380,-301
-308,79
-370,-799
867,-183
-969,370
-871,905
502,-870
-123,-922
338,227
312,-994
-189,710
-600,-322
-261,-856
-155,294
-291,433
545,705
920,-172
-978,-497
766,-639
-731,-620
924,701
-296,-692
-250,-347
-198,-157
-200,-230
-388,-281
-881,-214
-55,-630
-19,-973
43,-95
-957,730
975,639
290,-218
288,-291
-239,192
-650,-840
248,310
196,120
535,-414
936,-70
60,259
-331,603
-742,-429
-54,-809
880,-1
-32,670
-94,-208
-146,-398
966,-228
680,-814
874,183
812,-695
-685,-676
650,475
674,-629
51,-608
-340,-264
684,59
460,351
556,813
592,470
-915,-199
-530,-388
-43,-270
-33,418
89,-151
266,485
-125,829
240,-736
-662,624
-664,551
-638,-480
-628,208
112,18
148,-325
-756,962
882,-330
-918,-120
728,-797
798,696
-835,854
939,-577
660,762
-312,629
943,296
-528,-716
-21,778
404,18
-718,-840
-586,-721
713,773
-347,793
749,430
-215,912
960,650
220,840
-912,-706
-603,49
832,-848
-168,-23
-559,321
207,-900
141,732
-260,388
738,-510
-286,-833
560,127
708,779
-753,455
-977,747
448,-838
258,-962
817,722
853,379
-706,-480
-111,861
324,789
-736,809
699,-88
-860,-947
-650,583
910,132
509,-212
-900,-346
946,-211
-18,271
-80,-607
870,733
-992,65
355,-679
-521,-350
690,-955
750,-150
-747,-131
-274,-473
187,676
-839,280
-865,-941
773,19
-306,743
895,-550
-931,691
-556,-186
-7,810
655,-791
-694,-120
517,-725
-734,481
-299,409
172,-6
-888,14
459,-730
-16,-57
-68,-247
80,405
367,-319
-100,969
614,-442
762,210
-735,229
-699,-114
-308,-458
75,-720
-452,-237
35,-119
322,-843
881,841
819,-37
-981,173
-955,-858
-281,584
-247,168
138,-21
529,-365
615,-591
-399,-226
-287,769
-349,-109
-62,-833
98,580
-527,528
-780,836
-467,-919
333,-304
718,-493
-681,61
770,-303
-783,-216
139,-170
827,-550
-937,-683
-49,-221
735,-139
-726,-463
-917,723
304,806
-269,944
-670,600
202,529
-84,-57
-451,-817
483,-10
980,796
730,-133
-182,539
201,277
724,52
901,688
-29,754
7,411
-243,-518
306,478
-95,134
583,-934
402,940
340,62
-818,-453
741,406
-233,200
116,354
988,283
998,971
-473,-41
-387,-267
-377,421
-100,-991
459,693
433,-528
-515,487
636,-923
245,-579
706,570
-667,93
680,-651
-781,-975
828,1
-709,621
512,704
460,514
-610,-154
-139,-569
-616,31
-241,-846
204,-230
-30,-626
-932,734
-612,904
-273,370
563,642
-960,-560
-523,-559
-62,590
461,365
70,709
435,-856
-990,729
-615,-148
-276,-682
-118,658
-180,-220
159,-754
810,519
317,586
754,587
989,-297
-999,-138
558,648
-574,-898
-564,-210
-225,-744
-137,-897
334,940
360,-91
268,320
-906,-728
703,248
-794,267
-409,78
-547,144
888,-753
-24,-81
822,879
-264,-322
572,-50
-178,-548
171,-394
510,-928
606,-466
-767,-943
-368,-672
69,-671
-424,-604
-500,340
-151,494
847,-404
-690,216
557,-732
-183,-542
491,900
429,22
-936,160
373,90
-627,915
371,17
173,-722
-328,982
45,32
-258,223
979,839
917,-39
-508,-706
-109,-435
825,372
773,182
799,-849
138,-558
-602,-368
174,-901
635,248
-740,-302
30,-650
-184,330
-88,792
-150,-86
-114,-429
-52,449
-625,587
586,-18
-252,-363
-779,120
-683,582
153,854
-436,459
-498,-419
-660,751
765,-834
-686,-470
-528,870
621,-613
-229,937
154,675
920,-546
-880,-336
-383,470
-882,-409
-172,690
862,-551
-198,-531
299,275
786,393
724,-485
333,-141
-789,-999
197,-1
546,152
632,-74
-767,480
-927,-933
971,-608
11,747
-772,-645
-177,696
998,434
258,624
597,90
623,-941
-393,-649
505,501
-904,367
42,-721
-808,829
305,-311
838,152
848,840
-525,363
275,978
213,100
-90,291
239,-931
-262,773
-567,891
-290,-521
95,-710
147,-520
496,-366
608,629
644,286
-879,-916
993,440
-570,-161
-231,-695
266,111
-474,301
-135,-233
707,985
-800,316
-826,-905
72,245
-704,778
-756,588
-730,-443
-42,-823
-892,727
-944,537
455,-17
-894,654
255,-829
-707,-274
129,-1
-621,-500
-272,-346
67,-880
564,-74
-515,650
-809,-551
758,923
-312,255
-302,943
634,-833
696,45
-216,717
-330,-351
558,111
-805,322
-456,476
881,-956
308,-818
-83,-474
745,-817
903,523
-159,470
-524,-217
-810,-803
-215,538
-277,-340
611,122
210,-222
-744,948
-806,70
82,532
-994,19
-471,-206
766,410
26,600
-200,819
237,820
672,748
-737,614
-266,199
179,815
955,282
382,420
-117,-459
426,692
-993,-130
-684,625
-746,-253
-736,435
-650,209
535,635
134,291
222,138
509,-586
-952,-910
-18,-103
-930,569
68,-329
-120,-380
654,-986
-843,-967
-284,717
-649,30
-212,31
-873,322
674,420
720,765
-751,-247
596,-991
931,985
280,-288
829,708
-971,918
-293,-150
-361,-843
146,651
860,-760
-730,980
-505,-622
830,529
-8,184
-980,51
-110,-93
666,-626
103,200
877,-406
127,-904
-584,-730
476,-750
634,590
686,780
973,56
881,467
-83,949
-484,605
230,-806
344,262
-620,744
378,-154
-185,672
651,944
62,549
0,-329
-40,272
-66,-949
56,734
780,11
928,663
-533,339
-194,-195
-158,-538
339,268
-384,-319
712,-682
827,-924
-424,282
-380,554
47,-133
386,-667
396,21
633,-790
-706,569
-660,914
-634,-117
390,206
729,-328
-297,-724
-798,980
236,-261
986,237
-465,631
259,-92
321,786
980,422
157,-369
193,-712
690,94
698,709
-721,-113
-773,-303
464,313
500,-30
598,505
-412,642
843,309
-628,-703
-470,637
-95,-240
208,-431
-868,-944
-257,930
-756,51
751,720
501,-209
613,786
936,-281
24,391
-387,-641
-439,-831
363,-143
-575,-692
-641,940
696,-492
-667,-281
732,-835
169,-9
-74,987
943,-615
41,745
77,402
173,864
-887,884
-610,-528
450,-548
999,448
885,-620
-77,-65
811,397
-991,534
-668,-533
-181,-415
352,48
691,-486
599,-75
-800,479
-122,-589
313,-661
810,145
-224,-866
-128,-404
-180,-594
560,-784
-158,885
-9,227
139,879
558,274
-939,293
-564,-584
771,567
-640,360
-594,705
617,100
-890,-569
206,-932
-455,-641
990,-850
78,-178
914,94
-948,-574
-649,-507
-613,-850
-543,643
694,-993
193,711
470,-701
764,500
530,104
-869,658
915,-85
-737,777
280,-825
474,172
823,326
971,978
-161,-568
711,-639
-816,669
-58,-470
525,110
399,937
275,-819
710,-891
-140,659
-192,469
245,470
618,-480
578,121
-482,141
516,-757
674,583
328,-808
-610,895
825,-2
-149,-208
-550,-552
-201,-398
286,-280
-355,-865
595,475
-207,-213
-806,956
6,80
-56,-798
-108,-988
842,352
-960,489
-523,490
-549,-731
-246,-922
-184,-44
-687,-665
-529,675
-180,829
630,-120
-440,-788
568,-998
-907,500
-933,-721
989,752
-811,962
1,86
801,701
61,891
338,-521
-963,568
-127,840
-965,495
871,-58
108,-44
-880,-710
641,419
-830,-593
52,24
427,-853
-511,850
786,19
-274,39
510,121
-230,311
-89,-962
-829,-772
889,117
-522,-90
-49,-432
849,718
787,-160
501,-746
587,-972
-463,-264
-864,-608
695,251
-680,-299
8,-679
120,316
880,-750
-34,-151
305,-685
864,999
828,-910
-972,-700
-126,260
710,532
-290,-895
-913,-874
865,820
-606,-192
-412,805
-536,-951
-263,147
112,-730
609,76
-303,748
517,487
-892,353
603,261
754,-324
790,-667
-647,157
-549,692
-174,-185
-150,963
-809,-925
-338,912
-749,-120
-302,569
71,-381
-502,-243
-21,30
127,682
-692,764
-405,40
-353,230
-343,918
22,-647
457,-719
483,502
918,430
615,621
-846,297
391,913
427,570
365,-308
826,841
862,498
-984,363
-260,-360
638,790
536,513
458,-898
945,-780
-454,-226
43,580
330,-144
879,852
853,-369
-644,-350
-305,-884
176,-611
761,42
-397,-473
-311,-699
509,-960
-2,56
495,862
94,518
-643,-529
-531,466
-593,-412
341,395
-745,-806
-587,534
-258,-688
588,272
526,-606
-214,-416
125,-950
736,924
-37,220
-777,410
95,339
983,801
-382,939
394,406
-69,-816
490,868
-231,354
89,524
579,-595
-760,764
274,-477
-638,195
-351,-529
-299,-339
477,-872
-940,-924
-453,-806
-16,-805
257,293
577,463
692,221
327,-466
-831,-981
-621,549
-735,-519
-637,16
137,-590
-923,-570
-25,580
-426,236
-827,-108
-390,-107
-328,771
107,699
881,93
480,-251
-929,-385
-580,-231
-432,421
282,-990
-620,370
815,-527
-586,-46
-247,-580
190,-579
-409,590
348,761
-399,-974
463,519
52,-513
497,103
-475,-30
595,638
994,909
457,704
431,-517
-230,-226
704,581
303,237
-757,257
740,238
175,991
211,648
488,-764
925,-763
646,576
985,42
-815,252
-486,-970
11,-164
-516,319
-578,-559
320,591
695,-286
-706,195
-331,-682
729,-702
264,659
-459,72
38,878
-337,-497
12,-343
351,-877
848,-71
-525,-548
-926,-892
407,186
355,-4
782,-691
904,992
219,135
-310,545
552,-214
901,-60
23,196
-227,-733
208,-805
306,-270
645,-804
655,-116
-997,746
-756,-323
-720,-666
-944,-374
-858,-600
-750,623
-351,894
-940,499
-565,-378
323,84
820,890
706,-178
-170,151
-571,-193
117,-573
508,-917
-74,613
614,233
15,-850
111,-388
999,74
-462,-250
226,-630
410,-321
420,367
759,-167
-544,849
-778,453
996,-978
-646,572
-405,-497
138,654
-846,-240
-493,787
-118,-90
-56,788
656,-696
-753,-830
-220,-367
580,248
277,439
554,-973
616,-95
678,783
330,-681
925,660
-937,-8
949,-444
-939,-81
-5,726
-67,-152
-700,-819
432,727
430,654
-979,520
769,120
867,655
294,793
669,-84
-890,-943
765,378
-295,398
880,136
140,326
-261,-18
575,254
-834,120
-824,808
-511,-947
377,-485
726,-331
812,-557
421,-213
-988,-347
-543,269
105,490
-645,-8
191,264
-869,284
967,-269
724,727
-737,403
-622,161
474,-202
909,-274
-927,279
-3,398
-65,-480
-654,-875
-730,69
-792,-809
830,-382
80,-880
429,-726
-822,480
-134,100
525,-264
-38,562
-976,13
-140,285
-166,-936
742,902
-328,234
331,-130
-330,161
917,-787
-534,-423
-448,-649
486,158
-636,-700
983,964
-478,640
46,-895
220,978
158,100
204,445
970,-776
691,563
-30,49
-968,-500
40,-710
477,-709
840,-95
-523,116
-148,-761
475,-782
-26,922
748,316
846,851
-276,-7
-677,-351
273,989
211,111
-242,-423
-683,-166
939,261
-811,588
-374,589
462,861
390,-705
338,-895
400,-17
-163,809
360,584
-41,240
637,-828
699,50
986,-674
170,460
-357,943
16,-7
52,-350
950,800
549,456
-172,-58
167,-592
888,-78
-425,250
263,-130
700,-129
-264,353
-741,953
-793,763
267,743
596,-479
-270,538
69,4
-931,829
540,-411
-618,-926
-522,-464
254,-997
402,-345
-309,-171
-562,137
-624,-741
-688,964
-680,-673
495,-935
-58,579
-130,-987
561,816
-499,836
-998,-43
900,282
-64,764
275,230
650,-647
-761,-854
-202,830
235,831
-228,-391
-218,297
121,-237
460,-771
618,569
-843,245
-817,-786
420,-170
115,-52
-606,-566
454,-586
552,-51
-73,-103
326,168
763,169
-698,-155
200,995
661,-108
-740,373
533,646
978,-990
40,713
-22,-165
317,-699
389,867
816,180
129,-750
-174,-559
-404,-82
-308,380
430,117
805,-760
-943,-360
242,66
-722,548
-634,395
749,-692
236,251
585,405
-778,616
-850,-950
611,-626
-754,-488
519,-215
-880,339
-830,456
-882,266
-784,801
-70,-610
391,539
-349,729
-10,195
365,-682
-198,144
800,-754
-823,92
-164,-272
385,724
-388,20
536,139
392,360
-736,-313
-239,493
597,765
-680,750
443,298
870,-389
539,760
-90,966
-162,-600
-214,-790
187,-446
239,-256
51,-307
-787,-652
-438,-498
-350,-651
95,-35
434,-569
-416,981
-915,102
-540,-775
-43,31
-105,-847
490,494
-668,-21
-570,514
767,-918
-161,-779
112,319
645,782
485,-631
984,248
10,42
-954,524
820,-907
830,-219
-483,109
317,724
-611,863
762,-912
-827,-482
995,787
-127,-71
-580,-605
-492,-758
5,48
-219,340
555,-266
190,-953
-774,-471
960,951
898,73
487,-959
924,-958
-780,-286
-132,-65
205,-672
642,-671
740,-136
-885,637
113,-261
540,-948
985,-332
73,340
-318,684
-891,822
320,217
-81,-127
258,-661
695,-660
940,-856
910,433
-489,987
-890,643
-525,-922
509,89
-403,761
-465,-117
-90,-994
311,-650
-591,710
217,-312
-771,-978
-310,171
-534,463
500,-778
-402,582
-63,48
861,167
799,-711
408,-367
520,628
-540,648
-941,304
-602,-230
494,-593
-408,767
-257,182
-658,-162
-309,-8
-259,109
-385,936
551,-840
-509,-820
649,-305
-940,125
-52,587
-104,397
820,516
-581,997
-144,998
574,460
-949,-742
384,336
-155,58
-840,-799
190,470
-784,264
-461,-803
437,347
-250,-583
-651,-927
409,-947
273,-808
333,-3
369,-346
770,-2
207,824
-934,670
-595,136
-246,290
179,-470
774,871
-723,890
586,820
-101,-110
334,-182
430,280
-640,-388
769,-254
571,-993
104,295
880,-238
976,224
-423,778
-834,-254
-547,-978
565,-808
986,912
48,363
918,219
-340,-500
-741,-844
-392,-690
-619,839
-296,-228
131,-915
201,578
915,-833
724,353
-336,373
-7,-849
342,-695
839,111
536,302
-813,973
-526,249
346,178
807,-925
-243,-217
655,933
619,-976
393,-757
481,-910
830,-756
890,49
-421,450
-812,794
587,240
14,378
-387,34
-288,-741
-130,599
-192,-279
209,65
-328,-140
680,-350
-330,-213
203,250
-386,-145
947,933
-524,-79
-586,-957
-576,-269
252,-612
348,-150
687,-684
-277,-202
-708,743
-273,671
441,-740
-184,-792
-467,805
708,543
119,148
-621,338
129,836
179,953
215,610
458,-386
590,-267
-358,748
-420,-130
25,486
558,949
897,415
-574,-597
-127,92
699,-324
-265,158
-666,-186
-906,-427
-922,-930
-14,908
-76,30
299,-847
-603,513
-665,-365
233,785
-178,-247
-168,441
510,-627
668,713
596,-853
694,-318
720,903
-368,-371
-332,-714
17,-560
813,313
-987,523
-658,-699
-309,-545
350,-909
909,775
-275,-961
-177,-426
320,380
998,-688
-993,708
-654,174
34,-206
619,447
-782,928
-844,50
-407,51
653,31
90,857
-970,877
992,-503
525,785
-535,805
-170,-760
802,-627
-100,733
-699,-350
-593,800
173,-421
-781,749
-354,62
556,-683
-294,867
-356,-11
506,-770
115,-426
516,-82
-448,400
276,-323
328,-133
825,673
763,-205
-612,-755
-263,-601
286,395
234,205
260,-826
46,154
70,-950
507,-949
-431,754
-796,67
-858,-811
30,-349
389,493
-585,287
-210,-590
850,-610
287,216
626,-318
-835,-642
435,868
383,678
524,-595
-378,765
-430,575
630,555
31,-528
-498,-118
-199,-51
-590,293
298,755
-840,-636
110,704
58,514
-4,-364
144,288
82,-590
920,-245
-830,82
487,627
-573,647
-208,-918
862,-250
289,-112
299,576
-833,-970
786,694
-300,-507
510,796
-230,986
536,-235
-266,-923
971,-307
-428,247
-490,-631
-480,57
-332,709
382,-702
17,863
330,-892
540,638
-572,468
-121,929
-157,-980
-111,-635
-710,534
-275,462
439,-949
998,735
597,391
60,186
844,268
-966,-210
-930,-553
-68,940
940,730
-870,252
367,868
499,987
776,-425
828,-235
874,110
213,401
249,58
640,-286
736,176
674,-702
746,864
-228,658
-290,-220
-342,-410
49,-754
496,-65
608,930
-478,-271
-468,417
835,-599
993,741
552,998
240,-809
675,-881
-756,889
-329,202
-180,-456
-920,-266
-82,79
-124,607
-835,781
199,-460
600,-116
660,689
939,-650
-765,22
-827,-856
498,-393
-805,623
31,895
370,361
5,-326
805,289
404,-55
903,824
278,772
-560,427
-185,-450
-586,-794
-347,720
651,-178
-712,33
-714,-40
-788,977
-850,99
-477,-851
806,110
56,-388
-655,-214
-507,438
-168,-96
329,710
-260,315
-322,-563
738,-583
-911,-958
-414,-152
135,844
412,-568
797,-757
823,464
570,772
849,-567
919,926
-953,-430
-167,-275
320,-157
755,-229
-496,977
-209,253
-173,-90
202,-967
238,942
-798,-142
-650,510
-838,459
-499,-75
-952,-609
347,885
-465,-491
870,660
818,470
-557,-80
-755,-819
750,-223
-320,-891
-310,-203
-162,449
115,-963
177,-85
865,-465
-350,398
276,-860
486,670
-530,962
270,-675
280,13
767,131
-596,342
-299,336
-690,680
50,490
511,-613
-950,-937
297,367
830,830
-980,352
630,18
-769,572
-110,208
-334,500
77,-720
-861,983
999,-674
532,614
-965,633
-929,290
-991,-588
506,-607
282,-315
-682,167
-646,-176
252,974
-586,629
-149,630
128,-782
-846,-988
427,-715
-912,644
810,-977
-477,572
-441,229
-503,-649
343,311
369,-720
-691,-700
-681,-12
580,-500
277,-309
-881,-824
488,-89
-572,-69
827,-623
863,-966
-825,239
-380,855
-15,-710
735,-212
-177,460
821,-438
-640,-762
-630,-74
-81,922
304,733
669,-832
505,265
-574,989
443,-613
-451,-890
884,261
-653,881
381,-360
-280,-69
157,-68
-33,-192
-773,-2
63,270
500,271
987,389
-875,-279
799,338
737,-540
843,610
148,-935
-592,-745
984,-663
-796,953
978,-478
-413,691
-38,-186
363,158
-479,71
-192,-653
-703,363
732,-534
-170,826
-294,-930
-919,-982
-308,892
476,974
-524,-453
759,508
-205,990
605,41
-359,523
-497,589
-898,245
375,518
411,175
349,-703
908,981
-651,122
-503,774
-154,928
283,929
560,-483
458,-760
-282,-570
893,-832
366,-349
25,112
-999,-211
-660,-745
949,231
-564,-283
-15,713
370,524
-943,852
-604,318
-317,-406
-265,-216
232,590
946,-821
-18,-339
-419,-683
990,-549
-261,657
-485,949
-886,605
-146,415
950,52
-14,534
325,0
812,118
359,-416
698,-950
-270,-210
468,-473
504,-816
342,354
-460,-334
438,816
474,473
-562,-611
148,488
192,760
531,226
-940,-786
90,483
429,-51
433,822
-689,-36
-140,960
-887,-775
-330,836
-396,216
-510,-852
789,642
49,832
388,298
727,-236
-524,970
-105,365
-642,160
142,242
471,-980
665,17
603,-861
-894,-842
876,237
-533,103
-986,-431
339,32
87,-970
646,714
630,181
-877,-488
-404,-830
-282,853
-5,-559
-568,267
-630,-611
-933,-420
430,-631
877,58
-436,386
338,-220
176,950
186,-614
637,-153
647,535
683,192
743,997
555,946
894,412
-978,-944
-880,-409
-856,739
-830,-292
-80,206
852,940
664,889
690,-142
289,-486
-112,-830
700,546
-230,612
-925,-933
-865,-128
418,833
941,608
879,-270
-618,-251
975,192
-522,211
-424,746
593,-856
340,-548
-710,160
-684,-871
350,140
725,-737
847,946
-463,37
196,-327
122,690
60,-188
-565,-240
94,-604
-808,756
-94,-655
752,305
2,-193
-719,-707
-222,99
-962,289
249,-316
588,-850
-262,700
746,490
522,782
-567,818
548,-249
-853,232
-843,920
-442,-988
464,777
-955,-45
552,624
300,-378
982,-573
-766,-173
-858,238
-920,-640
-180,-830
317,-24
-707,-347
814,782
511,973
129,-75
67,-953
850,439
